query_index,caption_id,image_id,semantic_id,split,pattern_id,palette_id,motif,orientation,composition,symmetry,ambiguity_level,template_id,is_canonical,text_row_index,relevant_image_row_index,relevant_rank,top1_image_id,top1_score,relevant_score,positive_margin,recall_at_1,recall_at_5,mrr,ndcg_at_10
180,CAP-V2_037-TPL_01,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_01,true,180,36,5,V2_041,0.339449077845,0.320379942656,-0.019069135189,0.000000000000,1.000000000000,0.200000000000,0.386852807235
181,CAP-V2_037-TPL_02,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,181,36,3,V2_041,0.362483918667,0.309127748013,-0.053356170654,0.000000000000,1.000000000000,0.333333333333,0.500000000000
182,CAP-V2_037-TPL_03,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,182,36,2,V2_041,0.358077526093,0.313817858696,-0.044259667397,0.000000000000,1.000000000000,0.500000000000,0.630929753571
183,CAP-V2_037-TPL_04,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,183,36,4,V2_041,0.315348029137,0.293515056372,-0.021832972765,0.000000000000,1.000000000000,0.250000000000,0.430676558073
184,CAP-V2_037-TPL_05,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,184,36,4,V2_041,0.343853294849,0.331255078316,-0.012598216534,0.000000000000,1.000000000000,0.250000000000,0.430676558073
185,CAP-V2_038-TPL_01,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_01,true,185,37,6,V2_036,0.342315256596,0.315116167068,-0.027199089527,0.000000000000,0.000000000000,0.166666666667,0.356207187108
186,CAP-V2_038-TPL_02,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,186,37,4,V2_042,0.339255213737,0.298462390900,-0.040792822838,0.000000000000,1.000000000000,0.250000000000,0.430676558073
187,CAP-V2_038-TPL_03,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,187,37,3,V2_042,0.339950144291,0.311317265034,-0.028632879257,0.000000000000,1.000000000000,0.333333333333,0.500000000000
188,CAP-V2_038-TPL_04,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,188,37,5,V2_036,0.308556914330,0.281057089567,-0.027499824762,0.000000000000,1.000000000000,0.200000000000,0.386852807235
189,CAP-V2_038-TPL_05,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,189,37,3,V2_036,0.345556497574,0.334989130497,-0.010567367077,0.000000000000,1.000000000000,0.333333333333,0.500000000000
190,CAP-V2_039-TPL_01,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,190,38,5,V2_035,0.345578730106,0.307702660561,-0.037876069546,0.000000000000,1.000000000000,0.200000000000,0.386852807235
191,CAP-V2_039-TPL_02,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,191,38,6,V2_041,0.367114096880,0.299812614918,-0.067301481962,0.000000000000,0.000000000000,0.166666666667,0.356207187108
192,CAP-V2_039-TPL_03,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,192,38,6,V2_041,0.349497139454,0.286398410797,-0.063098728657,0.000000000000,0.000000000000,0.166666666667,0.356207187108
193,CAP-V2_039-TPL_04,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,193,38,4,V2_035,0.327196180820,0.290974676609,-0.036221504211,0.000000000000,1.000000000000,0.250000000000,0.430676558073
194,CAP-V2_039-TPL_05,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,194,38,6,V2_041,0.332142233849,0.296096175909,-0.036046057940,0.000000000000,0.000000000000,0.166666666667,0.356207187108
195,CAP-V2_040-TPL_01,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,195,39,4,V2_036,0.356099307537,0.310455888510,-0.045643419027,0.000000000000,1.000000000000,0.250000000000,0.430676558073
196,CAP-V2_040-TPL_02,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,196,39,4,V2_036,0.363233685493,0.298334956169,-0.064898729324,0.000000000000,1.000000000000,0.250000000000,0.430676558073
197,CAP-V2_040-TPL_03,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,197,39,4,V2_036,0.357087343931,0.304597675800,-0.052489668131,0.000000000000,1.000000000000,0.250000000000,0.430676558073
198,CAP-V2_040-TPL_04,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,198,39,2,V2_036,0.333421915770,0.296266466379,-0.037155449390,0.000000000000,1.000000000000,0.500000000000,0.630929753571
199,CAP-V2_040-TPL_05,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,199,39,4,V2_036,0.339996039867,0.305287539959,-0.034708499908,0.000000000000,1.000000000000,0.250000000000,0.430676558073
200,CAP-V2_041-TPL_01,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,200,40,3,V2_035,0.346905827522,0.343252420425,-0.003653407097,0.000000000000,1.000000000000,0.333333333333,0.500000000000
201,CAP-V2_041-TPL_02,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,201,40,1,V2_041,0.371758401394,0.371758401394,0.027093648911,1.000000000000,1.000000000000,1.000000000000,1.000000000000
202,CAP-V2_041-TPL_03,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,202,40,1,V2_041,0.369208812714,0.369208812714,0.021586954594,1.000000000000,1.000000000000,1.000000000000,1.000000000000
203,CAP-V2_041-TPL_04,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,203,40,2,V2_035,0.329245865345,0.327511787415,-0.001734077930,0.000000000000,1.000000000000,0.500000000000,0.630929753571
204,CAP-V2_041-TPL_05,V2_041,SEM-7182256D7B84CB51,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,204,40,1,V2_041,0.351655900478,0.351655900478,0.005329132080,1.000000000000,1.000000000000,1.000000000000,1.000000000000
205,CAP-V2_042-TPL_01,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,205,41,5,V2_036,0.355659663677,0.314505934715,-0.041153728962,0.000000000000,1.000000000000,0.200000000000,0.386852807235
206,CAP-V2_042-TPL_02,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,206,41,2,V2_036,0.360900402069,0.337407648563,-0.023492753506,0.000000000000,1.000000000000,0.500000000000,0.630929753571
207,CAP-V2_042-TPL_03,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,207,41,2,V2_036,0.358615159988,0.332669854164,-0.025945305824,0.000000000000,1.000000000000,0.500000000000,0.630929753571
208,CAP-V2_042-TPL_04,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,208,41,2,V2_036,0.331621140242,0.298596739769,-0.033024400473,0.000000000000,1.000000000000,0.500000000000,0.630929753571
209,CAP-V2_042-TPL_05,V2_042,SEM-E7CF6ADDFBA2B989,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,209,41,5,V2_036,0.352751404047,0.321452260017,-0.031299144030,0.000000000000,1.000000000000,0.200000000000,0.386852807235
210,CAP-V2_043-TPL_01,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,210,42,4,V2_011,0.357759714127,0.328270047903,-0.029489666224,0.000000000000,1.000000000000,0.250000000000,0.430676558073
211,CAP-V2_043-TPL_02,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,211,42,8,V2_011,0.323221743107,0.246839091182,-0.076382651925,0.000000000000,0.000000000000,0.125000000000,0.315464876786
212,CAP-V2_043-TPL_03,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,212,42,6,V2_026,0.328722029924,0.286456823349,-0.042265206575,0.000000000000,0.000000000000,0.166666666667,0.356207187108
213,CAP-V2_043-TPL_04,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,213,42,7,V2_011,0.322847068310,0.272754013538,-0.050093054771,0.000000000000,0.000000000000,0.142857142857,0.333333333333
214,CAP-V2_043-TPL_05,V2_043,SEM-56C4D842DA98D20F,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,214,42,4,V2_011,0.345599234104,0.316234946251,-0.029364287853,0.000000000000,1.000000000000,0.250000000000,0.430676558073
215,CAP-V2_044-TPL_01,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,215,43,5,V2_012,0.365888476372,0.308489412069,-0.057399064302,0.000000000000,1.000000000000,0.200000000000,0.386852807235
216,CAP-V2_044-TPL_02,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,216,43,9,V2_027,0.341442465782,0.262841343880,-0.078601121902,0.000000000000,0.000000000000,0.111111111111,0.301029995664
217,CAP-V2_044-TPL_03,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,217,43,7,V2_012,0.360682457685,0.286174356937,-0.074508100748,0.000000000000,0.000000000000,0.142857142857,0.333333333333
218,CAP-V2_044-TPL_04,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,218,43,9,V2_002,0.326130360365,0.253640323877,-0.072490036488,0.000000000000,0.000000000000,0.111111111111,0.301029995664
219,CAP-V2_044-TPL_05,V2_044,SEM-14E04EF9E89810AE,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,219,43,6,V2_012,0.359877884388,0.323930650949,-0.035947233438,0.000000000000,0.000000000000,0.166666666667,0.356207187108
220,CAP-V2_045-TPL_01,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,220,44,8,V2_008,0.349639713764,0.293083339930,-0.056556373835,0.000000000000,0.000000000000,0.125000000000,0.315464876786
221,CAP-V2_045-TPL_02,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,221,44,19,V2_013,0.307372301817,0.232400327921,-0.074971973896,0.000000000000,0.000000000000,0.052631578947,0.000000000000
222,CAP-V2_045-TPL_03,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,222,44,11,V2_028,0.338535428047,0.280418783426,-0.058116644621,0.000000000000,0.000000000000,0.090909090909,0.000000000000
223,CAP-V2_045-TPL_04,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,223,44,20,V2_003,0.331811785698,0.253977090120,-0.077834695578,0.000000000000,0.000000000000,0.050000000000,0.000000000000
224,CAP-V2_045-TPL_05,V2_045,SEM-65762749FD7D9D05,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,224,44,9,V2_008,0.299260258675,0.275814324617,-0.023445934057,0.000000000000,0.000000000000,0.111111111111,0.301029995664
225,CAP-V2_046-TPL_01,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,225,45,4,V2_014,0.333062827587,0.287164688110,-0.045898139477,0.000000000000,1.000000000000,0.250000000000,0.430676558073
226,CAP-V2_046-TPL_02,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,226,45,11,V2_014,0.299109786749,0.226365387440,-0.072744399309,0.000000000000,0.000000000000,0.090909090909,0.000000000000
227,CAP-V2_046-TPL_03,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,227,45,7,V2_029,0.315291643143,0.257575958967,-0.057715684175,0.000000000000,0.000000000000,0.142857142857,0.333333333333
228,CAP-V2_046-TPL_04,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,228,45,7,V2_004,0.297280907631,0.236629560590,-0.060651347041,0.000000000000,0.000000000000,0.142857142857,0.333333333333
229,CAP-V2_046-TPL_05,V2_046,SEM-C6432B9E4CDBB5A7,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,229,45,6,V2_004,0.321195483208,0.293294966221,-0.027900516987,0.000000000000,0.000000000000,0.166666666667,0.356207187108
230,CAP-V2_047-TPL_01,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,230,46,10,V2_015,0.367198765278,0.303817003965,-0.063381761312,0.000000000000,0.000000000000,0.100000000000,0.289064826318
231,CAP-V2_047-TPL_02,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,231,46,12,V2_030,0.339366465807,0.245536535978,-0.093829929829,0.000000000000,0.000000000000,0.083333333333,0.000000000000
232,CAP-V2_047-TPL_03,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,232,46,10,V2_030,0.364696472883,0.276385128498,-0.088311344385,0.000000000000,0.000000000000,0.100000000000,0.289064826318
233,CAP-V2_047-TPL_04,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,233,46,24,V2_015,0.342188954353,0.244435533881,-0.097753420472,0.000000000000,0.000000000000,0.041666666667,0.000000000000
234,CAP-V2_047-TPL_05,V2_047,SEM-2FFA4D814BEBCF16,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,234,46,8,V2_015,0.364931881428,0.306630373001,-0.058301508427,0.000000000000,0.000000000000,0.125000000000,0.315464876786
235,CAP-V2_048-TPL_01,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,235,47,2,V2_011,0.330225765705,0.329175859690,-0.001049906015,0.000000000000,1.000000000000,0.500000000000,0.630929753571
236,CAP-V2_048-TPL_02,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,236,47,2,V2_011,0.313584983349,0.295366942883,-0.018218040466,0.000000000000,1.000000000000,0.500000000000,0.630929753571
237,CAP-V2_048-TPL_03,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,237,47,2,V2_011,0.311166107655,0.300570070744,-0.010596036911,0.000000000000,1.000000000000,0.500000000000,0.630929753571
238,CAP-V2_048-TPL_04,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,238,47,3,V2_021,0.296505868435,0.277583390474,-0.018922477961,0.000000000000,1.000000000000,0.333333333333,0.500000000000
239,CAP-V2_048-TPL_05,V2_048,SEM-EE8AABF8E6A4B9F8,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,239,47,2,V2_011,0.314576089382,0.304516315460,-0.010059773922,0.000000000000,1.000000000000,0.500000000000,0.630929753571
240,CAP-V2_049-TPL_01,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,240,48,1,V2_049,0.354372024536,0.354372024536,0.020501375198,1.000000000000,1.000000000000,1.000000000000,1.000000000000
241,CAP-V2_049-TPL_02,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,241,48,1,V2_049,0.317841738462,0.317841738462,0.001930177212,1.000000000000,1.000000000000,1.000000000000,1.000000000000
242,CAP-V2_049-TPL_03,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,242,48,1,V2_049,0.336418986320,0.336418986320,0.011552214622,1.000000000000,1.000000000000,1.000000000000,1.000000000000
243,CAP-V2_049-TPL_04,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,243,48,1,V2_049,0.290834307671,0.290834307671,0.011999726295,1.000000000000,1.000000000000,1.000000000000,1.000000000000
244,CAP-V2_049-TPL_05,V2_049,SEM-6D37CFF774A2170A,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,244,48,2,V2_012,0.324842274189,0.322835445404,-0.002006828785,0.000000000000,1.000000000000,0.500000000000,0.630929753571
245,CAP-V2_050-TPL_01,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,245,49,1,V2_050,0.300956934690,0.300956934690,0.003160446882,1.000000000000,1.000000000000,1.000000000000,1.000000000000
246,CAP-V2_050-TPL_02,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,246,49,4,V2_011,0.299203574657,0.275125712156,-0.024077862501,0.000000000000,1.000000000000,0.250000000000,0.430676558073
247,CAP-V2_050-TPL_03,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,247,49,6,V2_013,0.292651474476,0.273504734039,-0.019146740437,0.000000000000,0.000000000000,0.166666666667,0.356207187108
248,CAP-V2_050-TPL_04,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,248,49,12,V2_011,0.277869820595,0.243738591671,-0.034131228924,0.000000000000,0.000000000000,0.083333333333,0.000000000000
249,CAP-V2_050-TPL_05,V2_050,SEM-FC6C9490A1241F7A,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,249,49,5,V2_011,0.283355951309,0.267885625362,-0.015470325947,0.000000000000,1.000000000000,0.200000000000,0.386852807235
250,CAP-V2_051-TPL_01,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,250,50,1,V2_051,0.307164281607,0.307164281607,0.002846568823,1.000000000000,1.000000000000,1.000000000000,1.000000000000
251,CAP-V2_051-TPL_02,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,251,50,3,V2_024,0.291154026985,0.281404465437,-0.009749561548,0.000000000000,1.000000000000,0.333333333333,0.500000000000
252,CAP-V2_051-TPL_03,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,252,50,1,V2_051,0.286718845367,0.286718845367,0.009959697723,1.000000000000,1.000000000000,1.000000000000,1.000000000000
253,CAP-V2_051-TPL_04,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,253,50,2,V2_024,0.285623818636,0.277237474918,-0.008386343718,0.000000000000,1.000000000000,0.500000000000,0.630929753571
254,CAP-V2_051-TPL_05,V2_051,SEM-0920FB69B33089FA,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,254,50,3,V2_014,0.285645782948,0.276461720467,-0.009184062481,0.000000000000,1.000000000000,0.333333333333,0.500000000000
255,CAP-V2_052-TPL_01,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,255,51,2,V2_015,0.342561244965,0.333897471428,-0.008663773537,0.000000000000,1.000000000000,0.500000000000,0.630929753571
256,CAP-V2_052-TPL_02,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,256,51,2,V2_015,0.304800808430,0.295676469803,-0.009124338627,0.000000000000,1.000000000000,0.500000000000,0.630929753571
257,CAP-V2_052-TPL_03,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,257,51,3,V2_015,0.322682857513,0.304200351238,-0.018482506275,0.000000000000,1.000000000000,0.333333333333,0.500000000000
258,CAP-V2_052-TPL_04,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,258,51,4,V2_015,0.312009662390,0.282898366451,-0.029111295938,0.000000000000,1.000000000000,0.250000000000,0.430676558073
259,CAP-V2_052-TPL_05,V2_052,SEM-E1BF16D5596893CB,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,259,51,4,V2_015,0.328088462353,0.310167193413,-0.017921268940,0.000000000000,1.000000000000,0.250000000000,0.430676558073
260,CAP-V2_053-TPL_01,V2_053,SEM-20B860903E0F0C0C,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,260,52,4,V2_035,0.351198017597,0.338127553463,-0.013070464134,0.000000000000,1.000000000000,0.250000000000,0.430676558073
261,CAP-V2_053-TPL_02,V2_053,SEM-20B860903E0F0C0C,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,261,52,7,V2_041,0.350341618061,0.274742454290,-0.075599163771,0.000000000000,0.000000000000,0.142857142857,0.333333333333
262,CAP-V2_053-TPL_03,V2_053,SEM-20B860903E0F0C0C,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,262,52,4,V2_041,0.374577313662,0.317126452923,-0.057450860739,0.000000000000,1.000000000000,0.250000000000,0.430676558073
263,CAP-V2_053-TPL_04,V2_053,SEM-20B860903E0F0C0C,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,263,52,4,V2_041,0.324654102325,0.293785631657,-0.030868470669,0.000000000000,1.000000000000,0.250000000000,0.430676558073
264,CAP-V2_053-TPL_05,V2_053,SEM-20B860903E0F0C0C,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,264,52,4,V2_035,0.346079230309,0.340778529644,-0.005300700665,0.000000000000,1.000000000000,0.250000000000,0.430676558073
265,CAP-V2_054-TPL_01,V2_054,SEM-C4C38215AF96E506,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,medio,TPL_01,true,265,53,5,V2_036,0.353700101376,0.314999639988,-0.038700461388,0.000000000000,1.000000000000,0.200000000000,0.386852807235
266,CAP-V2_054-TPL_02,V2_054,SEM-C4C38215AF96E506,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,medio,TPL_02,false,266,53,6,V2_036,0.342112869024,0.264278113842,-0.077834755182,0.000000000000,0.000000000000,0.166666666667,0.356207187108
267,CAP-V2_054-TPL_03,V2_054,SEM-C4C38215AF96E506,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,medio,TPL_03,false,267,53,6,V2_042,0.350639373064,0.300649344921,-0.049990028143,0.000000000000,0.000000000000,0.166666666667,0.356207187108
