query_id,query_index,candidate_id,candidate_position,image_id,semantic_id,split,pattern_id,ambiguity_level,template_id,candidate_role,is_positive,relevance_label,changed_attribute,omitted_attribute,old_value,new_value,hamming_distance,negative_type,is_global_positive_text,is_negative_global_overlap,matching_positive_image_ids,matching_positive_semantic_ids,matching_positive_count,original_palette_id,original_motif,original_orientation,original_composition,original_symmetry,candidate_palette_id,candidate_motif,candidate_orientation,candidate_composition,candidate_symmetry,candidate_text,candidate_sha256
HNQ-V2_019,18,HNC-V2_019-P05,5,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,medio,TPL_01,hard_negative,false,0,motif,composition,grecas escalonadas,cuadrícula geométrica,1,counterfactual_only,false,false,,,0,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,blanco_negro_gris,cuadrícula geométrica,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta blanco, negro y gris; con una cuadrícula geométrica como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",5ff1ef774c202d928bfc02aa5c111d8458d07441ec4b03cb8755e8334c226f0d
HNQ-V2_020,19,HNC-V2_020-P01,1,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,medio,TPL_01,hard_negative,false,0,composition,symmetry,modular,reticular,1,counterfactual_only,false,false,,,0,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,multicolor_tierra,grecas escalonadas,horizontal,reticular,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva.",28f75307946362338faf42557a145fe0cab749d80c8effde9cf5330faa687719
HNQ-V2_020,19,HNC-V2_020-P02,2,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,medio,TPL_01,hard_negative,false,0,palette_id,symmetry,multicolor_tierra,verde_ocre_crema,1,global_overlap,true,true,V2_037,SEM-5300F3F8950CB672,1,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta verde, ocre y crema; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",53ea6ccd54778020b27c560c3c89cf1e36839745deca5ffdfc25615e39e311b5
HNQ-V2_020,19,HNC-V2_020-P03,3,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,medio,TPL_01,positive,true,1,,symmetry,,,0,not_applicable,true,false,V2_020,SEM-A02450BA65AD4237,1,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",de421ad819d5b4d630c12c5d47eac05a817f6eafba5d8063c7db55ab69eb5195
HNQ-V2_020,19,HNC-V2_020-P04,4,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,medio,TPL_01,hard_negative,false,0,motif,symmetry,grecas escalonadas,cuadrícula geométrica,1,counterfactual_only,false,false,,,0,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,multicolor_tierra,cuadrícula geométrica,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con una cuadrícula geométrica como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",15b8734d96a55eb55f8e84463889a4486266006edd0c66ed5bf06be0425933e2
HNQ-V2_020,19,HNC-V2_020-P05,5,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,medio,TPL_01,hard_negative,false,0,orientation,symmetry,horizontal,vertical,1,counterfactual_only,false,false,,,0,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,multicolor_tierra,grecas escalonadas,vertical,modular,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con grecas escalonadas como motivo principal; orientación vertical; composición modular; simetría repetitiva.",32d2cf6e6b23cf7b7e71793ac4a3d36057099446f97f3fe7e2ca6f6cb3a71e18
HNQ-V2_021,20,HNC-V2_021-P01,1,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,bajo,TPL_01,positive,true,1,,palette_id,,,0,not_applicable,true,false,V2_021,SEM-C35EEC4AAFF32C4A,1,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",c8f0ecae7756eead137dd868ed807273b0722696cb014331464a69d7c76fcebc
HNQ-V2_021,20,HNC-V2_021-P02,2,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,motif,palette_id,cuadrícula geométrica,motivos geométricos combinados,1,counterfactual_only,false,false,,,0,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,rojo_negro_crema,motivos geométricos combinados,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",fbc9d7778361fccfd9e5c51259fad121812131782388afbacdb0127c9fad6e98
HNQ-V2_021,20,HNC-V2_021-P03,3,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,orientation,palette_id,bidireccional,mixta,1,counterfactual_only,false,false,,,0,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,rojo_negro_crema,cuadrícula geométrica,mixta,reticular,repetitiva,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva.",168a44fb825ea28341d3569c9c7a7f9a576ce39bf2bad657253cddae09f6ba93
HNQ-V2_021,20,HNC-V2_021-P04,4,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,composition,palette_id,reticular,mixta,1,counterfactual_only,false,false,,,0,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,rojo_negro_crema,cuadrícula geométrica,bidireccional,mixta,repetitiva,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición mixta; simetría repetitiva.",3ebbf1436a812cacf42cb1a52ff583cd17472478a6165e49ee9d3540fea12f82
HNQ-V2_021,20,HNC-V2_021-P05,5,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,symmetry,palette_id,repetitiva,bilateral,1,counterfactual_only,false,false,,,0,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,bilateral,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría bilateral.",f09db5c9cc5b5e37301d0cd05de525c8d6b85cd0967c6f1e21c18d136a330d9c
HNQ-V2_022,21,HNC-V2_022-P01,1,V2_022,SEM-14694FF153156266,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,orientation,motif,bidireccional,mixta,1,counterfactual_only,false,false,,,0,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,azul_crema_marron,cuadrícula geométrica,mixta,reticular,repetitiva,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva.",96ff637121af0b8d7498bd6784fc7cfd657ad9fcaabc38594321a6441d6ca321
HNQ-V2_022,21,HNC-V2_022-P02,2,V2_022,SEM-14694FF153156266,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,composition,motif,reticular,mixta,1,counterfactual_only,false,false,,,0,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,azul_crema_marron,cuadrícula geométrica,bidireccional,mixta,repetitiva,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición mixta; simetría repetitiva.",125a85efe433e6b48be4207378bd1b36f5828202c0f76cd935f42aabd4c47522
HNQ-V2_022,21,HNC-V2_022-P03,3,V2_022,SEM-14694FF153156266,id,grid_reticular,bajo,TPL_01,positive,true,1,,motif,,,0,not_applicable,true,false,V2_022,SEM-14694FF153156266,1,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",b1cbec5d21808dc3117d559e730b45e9a6aecc18640577addd22472dd12fb928
HNQ-V2_022,21,HNC-V2_022-P04,4,V2_022,SEM-14694FF153156266,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,symmetry,motif,repetitiva,bilateral,1,counterfactual_only,false,false,,,0,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,bilateral,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría bilateral.",8249e03969c0cec2879604e47fdedc5a0cea6753505308ac09c927ea8cbd711d
HNQ-V2_022,21,HNC-V2_022-P05,5,V2_022,SEM-14694FF153156266,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,palette_id,motif,azul_crema_marron,ocre_marron_negro,1,global_overlap,true,true,V2_023,SEM-E2B97A08DEBB8084,1,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta ocre, marrón y negro; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",cfb119ddda3022f810e27a0fed111604c2ed2396b597b2b305b60ba55e3d42ee
HNQ-V2_023,22,HNC-V2_023-P01,1,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,composition,orientation,reticular,mixta,1,counterfactual_only,false,false,,,0,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,ocre_marron_negro,cuadrícula geométrica,bidireccional,mixta,repetitiva,"Patrón geométrico sintético con paleta ocre, marrón y negro; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición mixta; simetría repetitiva.",bb41dca391e728fec5e30a015b3e5bbf0c233e49a253343c03226f61559685b1
HNQ-V2_023,22,HNC-V2_023-P02,2,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,symmetry,orientation,repetitiva,bilateral,1,counterfactual_only,false,false,,,0,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,bilateral,"Patrón geométrico sintético con paleta ocre, marrón y negro; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría bilateral.",abcae956bfb84bcad954286d1f9f91b8ea9d41c9c5d87cea92d0d42950660ffd
HNQ-V2_023,22,HNC-V2_023-P03,3,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,palette_id,orientation,ocre_marron_negro,blanco_negro_gris,1,global_overlap,true,true,V2_024,SEM-E18D189C6A8F47C1,1,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta blanco, negro y gris; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",1abaa86d1bd39dda4065d68a27035f07de9844808fc5648b15d30ea06be585a2
HNQ-V2_023,22,HNC-V2_023-P04,4,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,motif,orientation,cuadrícula geométrica,motivos geométricos combinados,1,counterfactual_only,false,false,,,0,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,ocre_marron_negro,motivos geométricos combinados,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta ocre, marrón y negro; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",5dac56142d1a79dbbc2279cea15752e17b61f8b79bd0d92ae703da4a12eb6172
HNQ-V2_023,22,HNC-V2_023-P05,5,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,bajo,TPL_01,positive,true,1,,orientation,,,0,not_applicable,true,false,V2_023,SEM-E2B97A08DEBB8084,1,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta ocre, marrón y negro; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",cfb119ddda3022f810e27a0fed111604c2ed2396b597b2b305b60ba55e3d42ee
HNQ-V2_024,23,HNC-V2_024-P01,1,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,symmetry,composition,repetitiva,bilateral,1,counterfactual_only,false,false,,,0,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,bilateral,"Patrón geométrico sintético con paleta blanco, negro y gris; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría bilateral.",b5329066d059bedcdb0dd3f0c852e652e475fb2024d3e0b31a361bd01ef8ba39
HNQ-V2_024,23,HNC-V2_024-P02,2,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,bajo,TPL_01,positive,true,1,,composition,,,0,not_applicable,true,false,V2_024,SEM-E18D189C6A8F47C1,1,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta blanco, negro y gris; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",1abaa86d1bd39dda4065d68a27035f07de9844808fc5648b15d30ea06be585a2
HNQ-V2_024,23,HNC-V2_024-P03,3,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,palette_id,composition,blanco_negro_gris,multicolor_tierra,1,global_overlap,true,true,V2_025,SEM-07F558960B386287,1,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",bc83cfb5144d7091b1084f0df755be4b135a5e48644b5ad04ac858359b58a3b5
HNQ-V2_024,23,HNC-V2_024-P04,4,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,motif,composition,cuadrícula geométrica,motivos geométricos combinados,1,counterfactual_only,false,false,,,0,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,blanco_negro_gris,motivos geométricos combinados,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta blanco, negro y gris; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",81972219ed75fb825f283e1922673b34e9e85f8ddba186e5d56b20118d9d6dbe
HNQ-V2_024,23,HNC-V2_024-P05,5,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,orientation,composition,bidireccional,mixta,1,counterfactual_only,false,false,,,0,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,blanco_negro_gris,cuadrícula geométrica,mixta,reticular,repetitiva,"Patrón geométrico sintético con paleta blanco, negro y gris; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva.",fdd51bc0b36dccfe3eeecf446146bd2b1f8694059c80e47c0df09e2d4c975599
HNQ-V2_025,24,HNC-V2_025-P01,1,V2_025,SEM-07F558960B386287,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,palette_id,symmetry,multicolor_tierra,verde_ocre_crema,1,global_overlap,true,true,V2_039,SEM-99B04CC5A7706E4B,1,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta verde, ocre y crema; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",3087651e8e65d01367942d9bf9777f1640e9bb2dbea74741258efdb516d700ea
HNQ-V2_025,24,HNC-V2_025-P02,2,V2_025,SEM-07F558960B386287,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,motif,symmetry,cuadrícula geométrica,motivos geométricos combinados,1,counterfactual_only,false,false,,,0,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,multicolor_tierra,motivos geométricos combinados,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",1b058d8cc8c90844f782a48f5986e3548a128e0560596fffc2a61a6d93c70b73
HNQ-V2_025,24,HNC-V2_025-P03,3,V2_025,SEM-07F558960B386287,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,orientation,symmetry,bidireccional,mixta,1,counterfactual_only,false,false,,,0,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,multicolor_tierra,cuadrícula geométrica,mixta,reticular,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva.",c73ed80b2af4e9ec5b86c5cc5f42db662101eff0aed3fe7f1aa02358e218c071
HNQ-V2_025,24,HNC-V2_025-P04,4,V2_025,SEM-07F558960B386287,id,grid_reticular,bajo,TPL_01,positive,true,1,,symmetry,,,0,not_applicable,true,false,V2_025,SEM-07F558960B386287,1,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",bc83cfb5144d7091b1084f0df755be4b135a5e48644b5ad04ac858359b58a3b5
HNQ-V2_025,24,HNC-V2_025-P05,5,V2_025,SEM-07F558960B386287,id,grid_reticular,bajo,TPL_01,hard_negative,false,0,composition,symmetry,reticular,mixta,1,counterfactual_only,false,false,,,0,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,multicolor_tierra,cuadrícula geométrica,bidireccional,mixta,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición mixta; simetría repetitiva.",b40d429f743fcfa70d3e84e7823059849a296a01bed03c924799357d2b553555
HNQ-V2_026,25,HNC-V2_026-P01,1,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,orientation,palette_id,mixta,radial,1,counterfactual_only,false,false,,,0,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,rojo_negro_crema,motivos geométricos combinados,radial,mixta,asimétrica,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientación radial; composición mixta; simetría asimétrica.",41774125bc2b69cdd62f47daed63b9ea005523013585aca3101b334c92b2d3a3
HNQ-V2_026,25,HNC-V2_026-P02,2,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,alto,TPL_01,positive,true,1,,palette_id,,,0,not_applicable,true,false,V2_026,SEM-13F83CA2D0998B44,1,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",88ffc688ebfa4a8905abd903dd6dba411e41be5fba1b0971ead046691410d20b
HNQ-V2_026,25,HNC-V2_026-P03,3,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,composition,palette_id,mixta,bandas,1,counterfactual_only,false,false,,,0,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,rojo_negro_crema,motivos geométricos combinados,mixta,bandas,asimétrica,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientación mixta; composición en bandas; simetría asimétrica.",35a18c03d0e5314cd8f6af76bfb1af2e3b0e25f14cb7714a0b1785b32d3da766
HNQ-V2_026,25,HNC-V2_026-P04,4,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,symmetry,palette_id,asimétrica,radial,1,counterfactual_only,false,false,,,0,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,radial,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría radial.",41c353a7cbba0b882caa4cc0dd1e5716f0ce0cfccbb6dd0eefbfd8f11b7dc82e
HNQ-V2_026,25,HNC-V2_026-P05,5,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,motif,palette_id,motivos geométricos combinados,chevrones,1,counterfactual_only,false,false,,,0,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,rojo_negro_crema,chevrones,mixta,mixta,asimétrica,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con chevrones como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",dff33e5d84bbaeeb225c6499dee84bad9d0b9fc8224b66a569caff34bae503da
HNQ-V2_027,26,HNC-V2_027-P01,1,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,composition,motif,mixta,bandas,1,counterfactual_only,false,false,,,0,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,azul_crema_marron,motivos geométricos combinados,mixta,bandas,asimétrica,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con motivos geométricos combinados como motivo principal; orientación mixta; composición en bandas; simetría asimétrica.",12d7409883bbe210d4aff743ff874c46c86056e290e844dfbe6cc20b3727bbb5
HNQ-V2_027,26,HNC-V2_027-P02,2,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,symmetry,motif,asimétrica,radial,1,counterfactual_only,false,false,,,0,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,azul_crema_marron,motivos geométricos combinados,mixta,mixta,radial,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría radial.",4a14069c6ae401187d2e450c80195073af991f3e38e7b1326597a217d6cfe01f
HNQ-V2_027,26,HNC-V2_027-P03,3,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,palette_id,motif,azul_crema_marron,ocre_marron_negro,1,global_overlap,true,true,V2_028,SEM-395EB585FE6F4A0F,1,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,"Patrón geométrico sintético con paleta ocre, marrón y negro; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",477d3f1b28a1a2d977c4a157a74f3a63f4f0183d71e4842e742e2f9461648779
HNQ-V2_027,26,HNC-V2_027-P04,4,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,alto,TPL_01,positive,true,1,,motif,,,0,not_applicable,true,false,V2_027,SEM-A81DDA56894526D2,1,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",7c6058084e5a136443f68f271ecd01e65f0bd284b7816eb69382c448621a9c0c
HNQ-V2_027,26,HNC-V2_027-P05,5,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,orientation,motif,mixta,radial,1,counterfactual_only,false,false,,,0,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,azul_crema_marron,motivos geométricos combinados,radial,mixta,asimétrica,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con motivos geométricos combinados como motivo principal; orientación radial; composición mixta; simetría asimétrica.",27480541cc8283720f6359fc6ed81ec7144962e58fa989954fafacebee973f23
HNQ-V2_028,27,HNC-V2_028-P01,1,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,alto,TPL_01,positive,true,1,,orientation,,,0,not_applicable,true,false,V2_028,SEM-395EB585FE6F4A0F,1,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,"Patrón geométrico sintético con paleta ocre, marrón y negro; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",477d3f1b28a1a2d977c4a157a74f3a63f4f0183d71e4842e742e2f9461648779
HNQ-V2_028,27,HNC-V2_028-P02,2,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,symmetry,orientation,asimétrica,radial,1,counterfactual_only,false,false,,,0,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,radial,"Patrón geométrico sintético con paleta ocre, marrón y negro; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría radial.",11e2091581c5e75a2f2b98b9496c81032c2687a76734e1790bc5b52139d445c4
HNQ-V2_028,27,HNC-V2_028-P03,3,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,palette_id,orientation,ocre_marron_negro,blanco_negro_gris,1,global_overlap,true,true,V2_029,SEM-4F620F242D17BFDE,1,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,"Patrón geométrico sintético con paleta blanco, negro y gris; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",c8bf8a072e3118987307c7ef2cc3f031ff219c8b5e2d2d41740da57be8c55c2d
HNQ-V2_028,27,HNC-V2_028-P04,4,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,alto,TPL_01,hard_negative,false,0,motif,orientation,motivos geométricos combinados,chevrones,1,counterfactual_only,false,false,,,0,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,ocre_marron_negro,chevrones,mixta,mixta,asimétrica,"Patrón geométrico sintético con paleta ocre, marrón y negro; con chevrones como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",23f51a614febb9c65f78bb8323be07c7e001ec75225f94c1342e7d99e5e879d6
