image_id,rank,text_id,candidate_image_id,caption_col,caption,score,is_correct
T039,1,T039_caption_1,T039,caption_1,"Patron textil generado con composicion central, motivos de rombos y paleta blanco, negro, gris.",0.27660802006721497,True
T039,2,T009_caption_1,T009,caption_1,"Patron textil generado con composicion central, motivos de rombos y paleta blanco, negro, gris.",0.27660802006721497,False
T039,3,T029_caption_1,T029,caption_1,"Patron textil generado con composicion reticular, motivos de cuadricula geometrica y paleta blanco, negro, gris.",0.2693161964416504,False
T039,4,T014_caption_1,T014,caption_1,"Patron textil generado con composicion vertical, motivos de bandas geometricas y paleta blanco, negro, gris.",0.2676023542881012,False
T039,5,T019_caption_1,T019,caption_1,"Patron textil generado con composicion horizontal, motivos de bandas geometricas y paleta blanco, negro, gris.",0.2658490240573883,False
T039,6,T024_caption_1,T024,caption_1,"Patron textil generado con composicion mixta, motivos de motivos geometricos combinados y paleta blanco, negro, gris.",0.26158779859542847,False
T039,7,T034_caption_1,T034,caption_1,"Patron textil generado con composicion modular, motivos de grecas escalonadas y paleta blanco, negro, gris.",0.24442914128303528,False
T039,8,T004_caption_1,T004,caption_1,"Patron textil generado con composicion modular, motivos de grecas escalonadas y paleta blanco, negro, gris.",0.24442914128303528,False
T039,9,T004_caption_3,T004,caption_3,"Diseno geometrico generado con paleta blanco, negro, gris, estructura modular y repeticion visual.",0.21926482021808624,False
T039,10,T034_caption_3,T034,caption_3,"Diseno geometrico generado con paleta blanco, negro, gris, estructura modular y repeticion visual.",0.21926482021808624,False
T040,1,T025_caption_1,T025,caption_1,"Patron textil generado con composicion horizontal, motivos de bandas geometricas y paleta multicolor, tierra.",0.31352272629737854,False
T040,2,T020_caption_1,T020,caption_1,"Patron textil generado con composicion vertical, motivos de bandas geometricas y paleta multicolor, tierra.",0.3073100745677948,False
T040,3,T035_caption_1,T035,caption_1,"Patron textil generado con composicion reticular, motivos de cuadricula geometrica y paleta multicolor, tierra.",0.2936236262321472,False
T040,4,T005_caption_1,T005,caption_1,"Patron textil generado con composicion reticular, motivos de cuadricula geometrica y paleta multicolor, tierra.",0.2936236262321472,False
T040,5,T015_caption_1,T015,caption_1,"Patron textil generado con composicion central, motivos de rombos y paleta multicolor, tierra.",0.29292455315589905,False
T040,6,T013_caption_1,T013,caption_1,"Patron textil generado con composicion horizontal, motivos de bandas geometricas y paleta ocre, marron, negro.",0.29203635454177856,False
T040,7,T007_caption_1,T007,caption_1,"Patron textil generado con composicion horizontal, motivos de bandas geometricas y paleta azul, crema, marron.",0.28822389245033264,False
T040,8,T037_caption_1,T037,caption_1,"Patron textil generado con composicion horizontal, motivos de bandas geometricas y paleta azul, crema, marron.",0.28822389245033264,False
T040,9,T038_caption_1,T038,caption_1,"Patron textil generado con composicion vertical, motivos de bandas geometricas y paleta ocre, marron, negro.",0.28679388761520386,False
T040,10,T008_caption_1,T008,caption_1,"Patron textil generado con composicion vertical, motivos de bandas geometricas y paleta ocre, marron, negro.",0.28679388761520386,False
